ID,Last_Season,target,predicted_label,Diff,min_label,mean_label,max_label,Seasons,ContestedTile,Value,TotalNonSepSeasons,NonSepPercent,Slot_rate,best_Slot_rate,worst_Slot_rate,RR,TPRR,YPRR,TDPRR,ADOT,YAC,best_RR,best_TPRR,best_YPRR,best_TDPRR,best_ADOT,best_YAC,worst_RR,worst_TPRR,worst_YPRR,worst_TDPRR,worst_ADOT,worst_YAC,Strength_Power 5,Filter_NonSeparator,Filter_Solid,Filter_Gadget,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,WAR,athleticism_score,athleticism_sentiment,playmaking_sentiment,off-field_sentiment
Javon Baker - 123904,2023,14.6,19.02,4.42,13.89,19.42,25.3,2,30.79,82.94,1.0,0.5,0.4692848135471086,0.5789853909134692,0.31915235190239205,0.6851017834624392,0.8360655737704918,0.9095658439920735,0.8068816429472168,0.36840208971356514,0.7809403711043055,0.9292823888264569,0.9680526569272756,0.9844276769947022,0.9693369722266817,0.9092149622732381,0.9323326376625461,0.06485792262000321,0.0158934018301493,0.06790817145609247,0.0,0.0035318670733665114,0.391234548081554,1,0,1,0,73.25,202.0,32.25,78.25,12.0,1.58,4.54,37.0,121.0,7.117999999999999,4.406,4.54,0.7835069229179583,67.48,0.726916667,0.186928571,-0.48755
ArDarius Stewart - 11834,2016,13.95,18.89,4.94,13.56,18.38,22.77,2,100.0,55.66,0.0,0.0,0.4685642226625833,0.5224755177396051,0.498073527050891,0.8564222662583318,0.8049000180147721,0.9124482075301747,0.764727076202486,0.47162673392181587,0.8784002882363539,0.9770428640231177,0.9822603949269546,0.9487076577299727,0.9053620163750201,0.7358323968534275,0.9677315781024242,0.20444694172419328,0.6981859046395891,0.5716808476480976,0.0,0.2939476641515492,0.5646171135013646,1,0,1,0,71.125,204.0,32.5,77.5,13.4,1.57,4.49,34.0,124.0,6.909999999999999,4.192,4.444,0.7413494523661913,69.25,0.008790999999999993,-0.39505993640000003,-0.50909
Erik Ezukanma - 78148,2021,4.68,18.82,14.14,14.47,22.42,37.42,3,22.1,72.36,1.0,0.33,0.25851197982345525,0.4598651468935624,0.03098410659816985,0.9263195820572869,0.7014952260853901,0.870293640785444,0.7577013150783642,0.6395244100162133,0.8020176544766708,0.8936426392679403,0.8076737839139508,0.8670733665114786,0.817225878953283,0.6669609889227806,0.8804784074490287,0.80374056830952,0.4559319312891315,0.7074169208540697,0.6303580028897094,0.536041098089581,0.6444052014769626,1,0,1,0,73.875,209.0,33.5,78.25,17.8,1.542,4.542,36.5,126.0,7.104000000000001,4.38,4.56,0.7089047323827237,68.1,0.5295,-0.447222222,-0.06795
Cody Core - 10833,2015,9.1,18.79,9.69,9.78,19.86,31.43,2,100.0,50.48,0.0,0.0,0.5721491623130968,0.67699470219939,0.3739765612457858,0.9446946496126823,0.3999279409115475,0.7301387137452712,0.7620248603855161,0.5606197081606917,0.8250765627814808,0.9275164552897737,0.45890191041900785,0.8043024562530101,0.7518863380960026,0.5984909295231979,0.8543104832236315,0.8182693851340505,0.3588858564777653,0.5264890030502488,0.6874297640070637,0.48458821640712796,0.7004334564135495,1,0,1,0,74.625,205.0,32.0,77.125,14.0,1.5,4.47,31.5,119.0,6.898000000000001,4.204000000000001,4.481999999999999,0.7355631328786939,73.65,-0.21582400000000002,-0.5526567222,-0.6403233334
Bennett Skowronek - 27948,2020,12.98,18.72,5.74,17.9,19.25,21.86,3,21.34,47.49,1.0,0.33,0.29328049000180145,0.5476802054904479,0.18437951517097448,0.862547288776797,0.3781300666546568,0.4664024500090074,0.5653035489101063,0.5062150963790308,0.24049720771032246,0.9715042542944293,0.6649542462674587,0.6487397656124578,0.7826296355755338,0.7021993899502328,0.7408091186386258,0.3280622892920212,0.25389308075132444,0.06550008026970622,0.0,0.20677476320436666,0.053780703162626425,1,0,1,0,74.875,220.0,33.25,78.125,16.2,1.556,4.518,37.1,128.4,6.9799999999999995,4.242,4.48,0.31336846455879314,77.53,-0.070833333,-0.355128571,-0.8517
Tyler Vaughns - 40283,2020,8.07,18.72,10.65,15.51,19.77,24.91,4,31.4,78.48,1.0,0.25,0.1821293460637723,0.3965323486916038,0.05394124257505217,0.9720771032246442,0.6861826697892272,0.7324806341199784,0.7139254188434516,0.5845793550711583,0.2900378310214376,0.9915716808476481,0.7951517097447424,0.7569433295874137,0.7435382886498635,0.5984909295231979,0.43193128913148177,0.7087815058596886,0.4864344196500241,0.615187028415476,0.6566864665275325,0.536041098089581,0.2103066302777332,1,0,1,0,74.0,184.0,32.875,79.0,13.6,1.56,4.57,33.5,121.4,6.952000000000001,4.2139999999999995,4.47,0.9271316387683406,51.0,0.170625,0.430844444,0.531
KJ Hill - 28025,2019,12.37,18.63,6.26,16.91,21.75,28.19,4,72.09,74.36,2.0,0.5,0.9245181048459737,0.9308877829507144,0.8559961470541018,0.830120698973158,0.8652495045937669,0.9009187533777697,0.8670509818050801,0.1724013691226806,0.7582417582417582,0.8914753572001927,0.9493498153796757,0.9359447744421255,0.9340985711992295,0.27861615026489,0.8746989886017017,0.37253170653395407,0.6370203885053781,0.6873494943008509,0.6008990207095842,0.11815700754535238,0.4461390271311607,1,0,0,1,71.875,196.0,29.125,72.5,17.0,1.52,4.6,32.5,114.0,7.044,4.3020000000000005,4.42,0.8734015292415789,58.59,0.2363,0.37259,0.0854
Mack Hollins - 11873,2016,22.35,18.56,-3.79,11.16,18.35,25.05,3,100.0,50.03,0.0,0.0,0.15907043775896235,0.25614063252528496,0.15475999357842352,0.7184291118717349,0.7531976220500811,0.9430733201225004,0.9713565123401189,0.9459556836606017,0.7346424067735543,0.7605554663669931,0.7235511318028576,0.9735109969497512,0.9690158934018301,0.9674907689837855,0.8452400064215765,0.5004816182372772,0.6635896612618398,0.8205169369080109,0.9302456253010114,0.8495745705570718,0.27861615026489,1,0,1,0,76.0,221.0,33.25,80.38,14.0,1.59,4.53,35.2,122.6,7.159999999999999,4.316000000000001,4.482000000000001,0.6636474478197975,68.87,0.118496,-0.3361277778,-0.6686095238
Trent Taylor - 11932,2016,12.95,18.32,5.37,17.34,23.69,33.8,3,100.0,73.61,1.0,0.33,0.9565843992073501,0.9687750842831915,0.893883448386579,0.9944154206449288,0.935146820392722,0.9547829219960368,0.904341560079265,0.24175824175824176,0.8149882903981265,0.9967892117514849,0.9552897736394285,0.9717450634130679,0.8734146733022957,0.36899983946058756,0.8746989886017017,0.946540375662225,0.7920211912024402,0.7758067105474394,0.8323165837213036,0.1407930646973832,0.6444052014769626,0,0,0,1,68.0,181.0,28.75,68.88,13.0,1.53,4.63,33.0,117.0,6.74,4.01,4.436,1.004007026245092,54.06,-0.06847999999999999,-0.06063349200000001,-0.23310333339999997
Riley Ridley - 47933,2018,13.96,18.2,4.24,13.31,22.07,33.25,3,54.22,41.35,1.0,0.33,0.308953341740227,0.4606678439556911,0.2591908813613742,0.6678076022338317,0.5076562781480815,0.7056386236714105,0.9187533777697712,0.9165916051161953,0.3240857503152585,0.8164231818911543,0.5427837534114626,0.738722106277091,0.9416439235832397,0.9636378230855676,0.6444052014769626,0.44758388184299247,0.3546315620484829,0.5221544389147535,0.6914432493177075,0.6753893080751324,0.1391876705731257,1,0,1,0,73.25,199.0,32.625,78.25,13.0,1.52,4.58,30.5,124.0,7.22,4.28,4.526,0.47352552180202523,64.32,0.54892,0.50166,-0.6846
Geronimo Allison - 11141,2015,29.2,17.89,-11.31,15.09,17.29,18.42,2,100.0,24.02,0.0,0.0,0.20536840208971358,0.34596243377749236,0.11687269224594637,0.9929742388758782,0.7056386236714105,0.6323185011709602,0.5372005044136192,0.5739506395244101,0.4300126103404792,0.9891635896612618,0.8478086370203886,0.6873494943008509,0.6414352223470862,0.5984909295231979,0.548242093433938,0.9666078022154438,0.3689195697543747,0.48860170171777173,0.46476159897254776,0.5158131321239364,0.32910579547278856,1,0,1,0,75.25,196.0,32.875,79.75,13.2,1.6,4.67,33.0,127.0,7.4,4.28,4.446,0.5911117999586691,59.27,0.13185399999999997,-0.020931714199999996,-0.5982466665999999
Cam Phillips - 47593,2017,11.39,17.85,6.46,15.84,18.91,23.15,4,81.61,56.94,2.0,0.5,0.5824175824175825,0.7852785358805586,0.4493498153796757,0.9684741488020177,0.7524770311655558,0.8331832102323906,0.6452891370924158,0.34642406773554313,0.6562781480814268,0.9548081554021512,0.9784074490287366,0.9569754374698989,0.8684379515170975,0.6183175469577782,0.8746989886017017,0.839781666399101,0.3665917482742013,0.4836249799325735,0.42454647615989727,0.15684700593995826,0.391234548081554,1,0,1,0,72.125,201.0,30.5,73.5,10.6,1.568,4.586,33.9,115.8,6.918000000000001,4.216,4.44,0.6855528001653234,51.0,0.03946599999999998,-0.16841793640000002,-0.2615233334
Shelton Gibson - 11921,2016,22.1,17.79,-4.31,10.77,16.66,22.25,2,100.0,45.93,0.0,0.0,0.223743469645109,0.3013324771231337,0.21761117354310483,0.9540623311115114,0.7052783282291479,0.9434336155647631,0.9320843091334895,0.9715366600612503,0.8450729598270582,0.9037566222507626,0.7620805907850378,0.9165997752448226,0.9145930325895008,0.9718253331192808,0.9267940279338578,0.881602183336009,0.5493658693209182,0.9093755016856638,0.8694814576978648,0.9554503130518542,0.5297800610049768,1,0,1,0,70.75,191.0,32.0,75.63,8.0,1.56,4.5,32.0,118.0,6.83,4.2,4.446000000000001,0.6838995660260384,60.55,-0.1108066666,-0.291806492,-0.23793666679999997
Malachi Corley - 66272,2023,10.96,17.77,6.81,14.77,26.33,43.48,3,54.43,83.4,3.0,1.0,0.8695730499009188,0.9308877829507144,0.7834323326376625,0.935687263556116,0.9198342640965592,0.8466942893172401,0.9090254008286796,0.10682759863087732,0.9425328769591065,0.9857922620003211,0.9709423663509391,0.940760956814898,0.953604109808958,0.17996468132926632,0.9637180927917803,0.1900786643120886,0.6780382083801574,0.4739926151870284,0.0,0.07288489324129074,0.6444052014769626,0,0,0,1,71.0,215.0,32.125,76.625,16.2,1.5239999999999998,4.466,37.8,123.8,6.965999999999999,4.1899999999999995,4.5,0.932917958255838,77.68,-0.332875,-0.619133333,0.05876
Fred Ross - 12091,2016,1.49,17.59,16.1,16.47,22.14,38.7,3,100.0,56.8,1.0,0.33,0.7128445325166637,0.9308877829507144,0.6256220902231497,0.9261394343361556,0.9437939110070258,0.9302828319221762,0.9207350027022159,0.3240857503152585,0.8245361196180868,0.9312891314817788,0.9506341306790818,0.9191684058436346,0.9501525124418044,0.5681489805747311,0.8868999839460587,0.6227323807994862,0.6525927115106759,0.8723711671215283,0.6831754695777813,0.10547439396371809,0.5297800610049768,1,0,1,0,72.75,213.0,31.25,74.88,10.0,1.54,4.51,35.0,113.0,6.99,4.28,4.482000000000001,0.9134924571192395,67.39,0.008791000000000038,-0.39505993640000003,-0.5090899999999999
Trey Quinn - 38276,2017,16.91,17.26,0.35,15.48,22.28,36.1,1,54.23,95.23,1.0,1.0,0.6847414880201765,0.7648900305024884,0.586209664472628,0.7598630877319402,0.9432534678436317,0.7836425869212754,0.8600252206809584,0.5588182309493784,0.36209691947396866,0.9818590463958902,0.9718253331192808,0.922780542623214,0.9299245464761599,0.8074329747953123,0.5297800610049768,0.15323486916037887,0.36899983946058756,0.31257023599293626,0.0,0.20677476320436666,0.2956333279820196,0,0,0,1,71.375,203.0,30.75,72.5,17.0,1.52,4.55,33.5,116.0,6.91,4.19,4.482,0.8519094854308742,64.73,0.2779393334,-0.147840595,-0.36494355559999997
TJ Vasher - 42135,2020,2.78,17.12,14.34,10.87,18.59,32.9,4,15.1,46.31,4.0,1.0,0.24337957124842372,0.44212554182051694,0.056349333761438435,0.9124482075301747,0.6562781480814268,0.606377229328049,0.8158890290037831,0.7677895874617187,0.38173302107728335,0.9720661422379194,0.8327982019585808,0.6536362176914432,0.8234869160378873,0.8837694654037567,0.7129555305827581,0.5838818429924546,0.4570557071761117,0.41997110290576334,0.6224915716808477,0.6482581473751806,0.1457697864825815,1,1,0,0,77.625,203.0,35.125,84.375,15.2,1.536,4.523999999999999,33.1,118.6,6.986,4.378,4.56,0.5390349245711924,65.73,0.15337533340000004,-0.028989761999999995,-0.5394125714
Michael Woods - 84117,2021,12.94,16.97,4.03,10.31,16.44,20.36,3,56.71,41.01,0.0,0.0,0.34840569266798777,0.46155081072403276,0.23109648418686787,0.8596649252386958,0.5015312556296163,0.5851197982345523,0.6301567285173842,0.5534137993154387,0.45775535939470363,0.9275164552897737,0.7370364424466207,0.7229089741531546,0.7485952801412746,0.6669609889227806,0.7737999678921175,0.5553860972868839,0.3222026007384813,0.33978166639910096,0.4593835286562851,0.4276769947021994,0.17418526248193933,1,0,1,0,73.125,204.0,33.0,78.375,15.6,1.59,4.55,34.5,125.0,7.0680000000000005,4.348000000000001,4.52,0.21107460219053525,64.76,0.05605899999999999,-0.122946,-0.7002145238
Robert Davis - 11964,2016,11.72,16.97,5.25,16.59,22.62,41.03,3,100.0,46.56,0.0,0.0,0.21635741307872455,0.3305506501846203,0.15203082356718575,0.9918933525490903,0.7715726896054765,0.8117456314177626,0.5719690145919654,0.6107007746352009,0.7420284633399388,0.9918927596724996,0.9479049606678439,0.8850537807031627,0.6720982501204046,0.6577299727082999,0.7510033713276609,0.9417241932894526,0.507705891796436,0.5764167603146573,0.4101781987477926,0.5056188794349012,0.6444052014769626,0,0,1,0,74.63,219.0,33.0,78.5,19.0,1.54,4.44,41.0,136.0,6.82,4.28,4.474,0.7667679272576979,94.85,0.092386,-0.44143780160000007,-0.9176866666000001
Keyarris Garrett - 11008,2015,6.61,16.92,10.31,15.58,22.4,35.73,2,100.0,54.31,0.0,0.0,0.07476130426950099,0.16037887301332476,0.04334564135495264,0.9931543865970095,0.9192938209331651,0.9149702756260133,0.7490542244640606,0.8800216177265358,0.38263375968294,0.9963075935142077,0.9338577620805908,0.9487076577299727,0.7310964841868679,0.8718895488842511,0.4799325734467812,0.9228608123294268,0.770268100818751,0.7038850537807032,0.6884732701878311,0.8421094878792743,0.3104832236314015,0,0,1,0,75.375,220.0,34.5,82.625,14.0,1.53,4.53,36.5,128.0,7.3,4.33,4.514,0.9839615623062616,75.54,0.052246,-0.22761694440000002,-0.7006066666
Tamorrion Terry - 61258,2020,8.42,16.89,8.47,12.33,18.98,33.54,3,14.41,82.95,2.0,0.67,0.2518465141415961,0.3739765612457858,0.19770428640231177,0.9470365699873896,0.5916051161952801,0.8396685281931183,0.8286795172041074,0.8502972437398667,0.8149882903981265,0.9740728848932413,0.7656124578584043,0.9286402311767539,0.8488521432011559,0.9461390271311607,0.9666880719216567,0.5370043345641355,0.26561245785840426,0.6366993096805266,0.46813292663348854,0.6846203242896131,0.391234548081554,1,1,0,0,74.75,207.0,33.375,78.125,15.8,1.546,4.508000000000001,37.2,127.0,7.031999999999999,4.209999999999999,4.64,0.8151250258317835,72.49,-0.872,-0.708166667,-0.983266667
Simi Fehoko - 84424,2020,13.99,16.77,2.78,14.66,19.53,32.64,2,18.62,69.0,1.0,0.5,0.5510718789407314,0.636378230855675,0.4927757264408412,0.5971896955503513,0.7708520987209512,0.6867231129526211,0.8411097099621689,0.7897676094397406,0.4743289497387858,0.7419328945256061,0.9135495264087333,0.9359447744421255,0.8820035318670734,0.9808958099213357,0.8209182854390753,0.12401669609889228,0.03981377428158613,0.025284957457055706,0.0,0.1920051372611976,0.053780703162626425,1,0,1,0,75.875,222.0,31.625,76.875,18.0,1.542,4.496,38.3,126.4,6.992,4.176,4.4,0.5437879727216367,81.92,-0.062375,-0.839971429,-0.880866667
Terrace Marshall - 84271,2020,12.88,16.73,3.85,14.07,21.33,38.8,3,16.58,86.82,2.0,0.67,0.6211493424608179,0.7591106116551614,0.5048964520789854,0.8333633579535219,0.5606197081606917,0.8284993694829761,0.9639704557737344,0.5699873896595208,0.6483516483516484,0.9548081554021512,0.8806389468614545,0.9521592550971263,0.9800128431529941,0.8305506501846204,0.7639267940279338,0.46058757424947827,0.32324610691924865,0.5520950393321561,0.0,0.31232942687429766,0.2956333279820196,1,1,0,0,74.5,205.0,32.75,78.125,14.8,1.55,4.494000000000001,38.0,126.8,7.116,4.286,4.46,0.8045856581938418,81.09,-0.296933333,-0.88755,-0.994228571
KD Cannon - 12241,2016,5.4,16.72,11.32,13.69,21.84,35.06,3,100.0,55.06,0.0,0.0,0.6355611601513241,0.7512441804462996,0.407368759030342,0.9724373986669068,0.9304629796433075,0.9509998198522789,0.9272203206629436,0.8800216177265358,0.745451270041434,0.9715042542944293,0.958179483063092,0.934981537967571,0.9413228447583882,0.9358645047359127,0.7510033713276609,0.8768662706694493,0.8218815219136298,0.9042382404880398,0.7937871247391235,0.6941724193289452,0.613260555466367,1,0,1,0,71.0,182.0,30.75,74.13,13.0,1.55,4.41,37.0,119.0,6.8340000000000005,4.228,4.412000000000001,0.9349845009299442,74.53,-0.3921433334,-0.439945992,-0.4408166668
DeRunnya Wilson - 18753,2015,5.6,16.71,11.11,14.16,17.02,20.93,2,100.0,45.66,0.0,0.0,0.4346964510898937,0.5162144806550008,0.41130197463477286,0.9301026842010448,0.9200144118176905,0.9250585480093677,0.9621689785624212,0.6665465681859124,0.4718068816429472,0.9302456253010114,0.94276769947022,0.9042382404880398,0.9617916198426714,0.6941724193289452,0.5143682774121047,0.7534114625140472,0.8213999036763525,0.8641836570878151,0.9135495264087333,0.5783432332637662,0.43193128913148177,1,0,1,0,76.625,224.0,33.875,80.5,13.4,1.62,4.85,28.0,113.0,7.248,4.37,4.514,0.9628828270303782,54.19,0.118496,-0.3361277778,-0.6686095238
Gary Jennings - 48331,2018,3.05,16.65,13.6,14.75,22.5,42.63,2,23.38,82.44,0.0,0.0,0.6687083408394884,0.9528014127468294,0.25333119280783434,0.766888848856062,0.851558277787786,0.9030805260313457,0.8486759142496847,0.5889029003783102,0.8883084128985769,0.9830630919890834,0.9248675549847487,0.931770749719056,0.9767217851982661,0.8130518542302135,0.9637180927917803,0.23238079948627388,0.24353828864986354,0.7758067105474394,0.3740568309519987,0.2591908813613742,0.35976882324610693,1,0,1,0,73.0,214.0,32.5,78.125,20.0,1.55,4.42,37.0,127.0,7.32,4.15,4.488,0.8368237239098988,82.82,0.16145,0.307644444,-1.0
Amara Darboh - 11861,2016,17.23,16.49,-0.74,13.96,23.82,40.92,3,100.0,40.02,0.0,0.0,0.27256350207169877,0.33560764167603147,0.27018783111253813,0.9360475589983787,0.8632678796613222,0.8284993694829761,0.7436497928301207,0.6665465681859124,0.6562781480814268,0.9174024723069514,0.9249478246909616,0.8946058757424947,0.842350296997913,0.8074329747953123,0.6444052014769626,0.7830309841065982,0.7160057794188474,0.6249799325734468,0.4908492534917322,0.35703965323486914,0.613260555466367,1,0,1,0,73.63,214.0,32.63,79.38,17.0,1.52,4.45,36.0,124.0,6.924000000000001,4.194000000000001,4.462,0.8610022731969416,87.29,0.009316000000000001,-0.5281478016,-0.8798999999999999
Cam Worthy - 9868,2014,9.4,16.27,6.87,14.87,17.18,21.41,1,100.0,56.66,0.0,0.0,0.47000540443163397,0.5091507465082677,0.5091507465082677,0.9953161592505855,0.5229688344442442,0.851017834624392,0.5172041073680418,0.9200144118176905,0.36209691947396866,0.9873976561245786,0.5021672820677476,0.8008508588858565,0.5326697704286403,0.901589340183015,0.3775886980253652,0.9873976561245786,0.5021672820677476,0.8008508588858565,0.5326697704286403,0.901589340183015,0.3775886980253652,0,0,1,0,74.25,211.0,33.5,78.875,12.0,1.556,4.584,34.5,116.8,7.037999999999999,4.220000000000001,4.482000000000001,0.989747881793759,61.8,0.008791000000000009,-0.3950599364,-0.5090899999999999
Kenny Bell - 9595,2014,5.02,16.21,11.19,14.76,18.6,25.41,1,100.0,66.99,0.0,0.0,0.4132588722752657,0.4535238401027452,0.4535238401027452,0.8218339038011169,0.988470545847595,0.9769410916951901,0.926860025220681,0.870293640785444,0.7960727796793371,0.736795633327982,0.9804141916840584,0.9597848771873495,0.8852143201155884,0.8459624337774924,0.7639267940279338,0.736795633327982,0.9804141916840584,0.9597848771873495,0.8852143201155884,0.8459624337774924,0.7639267940279338,1,0,1,0,73.125,197.0,31.625,75.75,7.0,1.57,4.42,41.5,129.0,6.66,4.15,4.432,0.948210374044224,83.68,-0.23791066680000003,-0.5404733888,-0.4695433334
Korey Robertson - 47774,2017,8.75,16.21,7.46,14.01,21.94,40.81,2,53.44,55.27,1.0,0.5,0.23112952621149344,0.49462192968373736,0.07697864825814738,0.8425508917312196,0.8072419383894793,0.8996577193298505,0.9178526391641145,0.4817150063051702,0.5764727076202486,0.960748113661904,0.8933215604430887,0.9513565580349976,0.9853909134692567,0.5681489805747311,0.6318831273077541,0.2755659014288008,0.4747150425429443,0.4836249799325735,0.5760956814898057,0.37943490126826135,0.4799325734467812,0,0,1,0,72.625,212.0,32.875,76.625,13.0,1.55,4.56,34.0,123.0,7.037999999999999,4.324,4.522,0.8006592271130399,72.09,0.2532666668,-0.1974194286,-0.5692021904000001
John Metchie - 97400,2021,20.38,15.97,-4.41,11.78,16.83,24.9,2,46.91,79.14,0.0,0.0,0.4802738245361196,0.5847648097607963,0.3480494461390271,0.9039812646370023,0.7701315078364259,0.6838407494145199,0.7805800756620429,0.24932444604575751,0.6825797153666006,0.982581473751806,0.8909937389629154,0.8887461871889549,0.7883287847166479,0.6277091025846845,0.7941884732701878,0.21937710707978808,0.24755177396050732,0.055305827580671055,0.0,0.06092470701557232,0.2956333279820196,1,0,1,0,71.25,187.0,30.625,73.375,15.0,1.548,4.558,35.0,121.8,7.144,4.25,4.46,0.8665819384170284,66.4,-0.083,-0.4144625,-0.4888125
Jalen Rowell - 38948,2016,3.04,15.76,12.72,9.28,16.02,23.88,3,100.0,88.56,0.0,0.0,0.13565123401188975,0.2287686627066945,0.04334564135495264,0.6051161952801297,0.9953161592505855,0.9976580796252927,0.9645108989371285,0.9383894793730859,0.8796613222842731,0.5838818429924546,0.9954246267458661,0.9986354149943811,0.9663669930968053,0.9623535077861615,0.8868999839460587,0.5388505378070316,0.9915716808476481,0.9902070958420293,0.8696419971102906,0.7735591587734789,0.8042221865467972,0,0,1,0,74.88,220.0,32.38,78.25,13.0,1.59,4.62,31.5,120.0,6.77,4.46,4.465999999999999,0.9015065096094235,61.76,0.5892386666,0.2066597462,-0.06599999999999999
