,ID.x,ID.y,similarity
0,Jeremiah Smith - 183710,Marvin Harrison - 145056,60.9
1,Jeremiah Smith - 183710,CeeDee Lamb - 61570,59.36
2,Jeremiah Smith - 183710,Justin Jefferson - 61398,53.14
3,Jeremiah Smith - 183710,Drake London - 86519,52.64
4,Jeremiah Smith - 183710,Brandon Aiyuk - 84109,43.03
5,Luther Burden - 157170,Brandon Aiyuk - 84109,73.07
6,Luther Burden - 157170,Malik Nabers - 146759,59.19
7,Luther Burden - 157170,Marvin Harrison - 145056,58.15
8,Luther Burden - 157170,Rashee Rice - 97605,52.28
9,Luther Burden - 157170,Deebo Samuel - 48274,51.75
10,Elijah Sarratt - 159499,Marvin Harrison - 145056,83.37
11,Elijah Sarratt - 159499,Romeo Doubs - 84329,56.24
12,Elijah Sarratt - 159499,Gabriel Davis - 55410,48.66
13,Elijah Sarratt - 159499,Drake London - 86519,47.76
14,Elijah Sarratt - 159499,Keon Coleman - 144949,45.53
15,Matthew Golden - 156165,Ladd McConkey - 124030,58.53
16,Matthew Golden - 156165,Marvin Mims - 122937,58.35
17,Matthew Golden - 156165,Danny Gray - 121926,56.1
18,Matthew Golden - 156165,Malik Nabers - 146759,51.34
19,Matthew Golden - 156165,Khalil Shakir - 84140,49.38
20,Isaiah Neyor - 98033,Denzel Mims - 47800,58.26
21,Isaiah Neyor - 98033,Brian Thomas - 146760,50.71
22,Isaiah Neyor - 98033,Miles Boykin - 48209,45.06
23,Isaiah Neyor - 98033,Alec Pierce - 78038,37.3
24,Isaiah Neyor - 98033,Terry McLaurin - 48229,35.13
25,Tre Harris - 122676,Marvin Harrison - 145056,74.24
26,Tre Harris - 122676,Romeo Doubs - 84329,73.19
27,Tre Harris - 122676,Keon Coleman - 144949,54.69
28,Tre Harris - 122676,Rashee Rice - 97605,51.04
29,Tre Harris - 122676,Quentin Johnston - 123085,45.02
30,Tory Horton - 128232,Jerry Jeudy - 61103,83.43
31,Tory Horton - 128232,Khalil Shakir - 84140,80.63
32,Tory Horton - 128232,Rashod Bateman - 84296,59.36
33,Tory Horton - 128232,Chris Olave - 84355,59.11
34,Tory Horton - 128232,Ladd McConkey - 124030,58.66
35,Emeka Egbuka - 145055,Michael Gallup - 26075,77.01
36,Emeka Egbuka - 145055,Romeo Doubs - 84329,76.79
37,Emeka Egbuka - 145055,Khalil Shakir - 84140,74.92
38,Emeka Egbuka - 145055,Jerry Jeudy - 61103,68.53
39,Emeka Egbuka - 145055,Rashee Rice - 97605,58.01
40,Travis Hunter - 160766,Ladd McConkey - 124030,86.82
41,Travis Hunter - 160766,Chris Olave - 84355,79.53
42,Travis Hunter - 160766,Jerry Jeudy - 61103,77.93
43,Travis Hunter - 160766,Danny Gray - 121926,77.39
44,Travis Hunter - 160766,Rashod Bateman - 84296,72.93
45,Chrishon McCray - 163139,Danny Gray - 121926,76.17
46,Chrishon McCray - 163139,Chris Olave - 84355,73.77
47,Chrishon McCray - 163139,Ladd McConkey - 124030,73.02
48,Chrishon McCray - 163139,Rashod Bateman - 84296,72.4
49,Chrishon McCray - 163139,Elijah Moore - 84302,70.68
50,Eric McAlister - 145976,Romeo Doubs - 84329,79.2
51,Eric McAlister - 145976,Gabriel Davis - 55410,49.71
52,Eric McAlister - 145976,Marvin Harrison - 145056,49.16
53,Eric McAlister - 145976,Tyler Johnson - 48054,45.73
54,Eric McAlister - 145976,Xavier Hutchinson - 122518,45.23
55,Jayden Higgins - 150240,Rome Odunze - 73774,58.67
56,Jayden Higgins - 150240,Rashee Rice - 97605,53.47
57,Jayden Higgins - 150240,Denzel Mims - 47800,50.85
58,Jayden Higgins - 150240,Brian Thomas - 146760,46.96
59,Jayden Higgins - 150240,Alec Pierce - 78038,46.76
60,Jaden Greathouse - 171085,Khalil Shakir - 84140,70.49
61,Jaden Greathouse - 171085,Danny Gray - 121926,69.88
62,Jaden Greathouse - 171085,Rashee Rice - 97605,64.98
63,Jaden Greathouse - 171085,Rashod Bateman - 84296,64.37
64,Jaden Greathouse - 171085,Jerry Jeudy - 61103,61.39
65,Zakhari Franklin - 97620,Rashee Rice - 97605,72.72
66,Zakhari Franklin - 97620,Keon Coleman - 144949,60.01
67,Zakhari Franklin - 97620,Khalil Shakir - 84140,56.31
68,Zakhari Franklin - 97620,Jalen Reagor - 61697,55.26
69,Zakhari Franklin - 97620,Romeo Doubs - 84329,55.21
70,Jalen Royals - 163442,Rashee Rice - 97605,89.5
71,Jalen Royals - 163442,Keon Coleman - 144949,55.54
72,Jalen Royals - 163442,Malik Nabers - 146759,53.72
73,Jalen Royals - 163442,Luke McCaffrey - 101634,49.11
74,Jalen Royals - 163442,Marvin Harrison - 145056,45.19
75,Eric Rivers - 144279,Ladd McConkey - 124030,87.71
76,Eric Rivers - 144279,Elijah Moore - 84302,77.54
77,Eric Rivers - 144279,Jameson Williams - 101701,76.5
78,Eric Rivers - 144279,Tre Tucker - 101106,75.34
79,Eric Rivers - 144279,Danny Gray - 121926,71.22
80,Tetairoa McMillan - 158735,Keon Coleman - 144949,76.92
81,Tetairoa McMillan - 158735,Alec Pierce - 78038,60.91
82,Tetairoa McMillan - 158735,Antonio GandyGolden - 39993,54.31
83,Tetairoa McMillan - 158735,Cedric Tillman - 84434,51.58
84,Tetairoa McMillan - 158735,NKeal Harry - 48297,50.02
85,Donte Thornton - 146547,Rome Odunze - 73774,63.25
86,Donte Thornton - 146547,Adonai Mitchell - 146712,54.17
87,Donte Thornton - 146547,Rashee Rice - 97605,51.16
88,Donte Thornton - 146547,DJ Chark - 47702,47.55
89,Donte Thornton - 146547,Brian Thomas - 146760,38.6
90,Corey Rucker - 121539,Keon Coleman - 144949,78.63
91,Corey Rucker - 121539,Alec Pierce - 78038,68.81
92,Corey Rucker - 121539,Cedric Tillman - 84434,62.38
93,Corey Rucker - 121539,Jerrod Means - 98847,55.25
94,Corey Rucker - 121539,Gabriel Davis - 55410,46.03
95,Tez Johnson - 123709,Tutu Atwell - 77965,37.66
96,Tez Johnson - 123709,Nathaniel Dell - 78874,33.46
97,Tez Johnson - 123709,Josh Downs - 122832,18.12
98,Tez Johnson - 123709,Jacob Cowing - 100894,4.5
99,Tez Johnson - 123709,Derius Davis - 78196,0.0
100,Jeremiah Hunter - 131650,Rashee Rice - 97605,77.73
101,Jeremiah Hunter - 131650,Jermaine Burton - 124017,72.71
102,Jeremiah Hunter - 131650,Luke McCaffrey - 101634,57.47
103,Jeremiah Hunter - 131650,Khalil Shakir - 84140,56.8
104,Jeremiah Hunter - 131650,Devontez Walker - 145773,54.02
105,Marquis Johnson - 175906,Jerrod Means - 98847,73.7
106,Marquis Johnson - 175906,KJ Osborn - 23503,72.65
107,Marquis Johnson - 175906,Cedric Tillman - 84434,68.04
108,Marquis Johnson - 175906,Keon Coleman - 144949,65.69
109,Marquis Johnson - 175906,Josh Palmer - 62979,64.77
110,Ted Hurst - 187922,Luke McCaffrey - 101634,69.08
111,Ted Hurst - 187922,Jermaine Burton - 124017,56.32
112,Ted Hurst - 187922,Jalen Tolbert - 61637,54.03
113,Ted Hurst - 187922,Quentin Johnston - 123085,52.9
114,Ted Hurst - 187922,Rashod Bateman - 84296,51.9
115,Elic Ayomanor - 157263,Alec Pierce - 78038,76.28
116,Elic Ayomanor - 157263,Keon Coleman - 144949,75.99
117,Elic Ayomanor - 157263,Cedric Tillman - 84434,63.01
118,Elic Ayomanor - 157263,Quentin Johnston - 123085,62.1
119,Elic Ayomanor - 157263,Tamorrion Terry - 61258,59.24
120,Jamaal Pritchett - 155624,Khalil Shakir - 84140,74.6
121,Jamaal Pritchett - 155624,Cedrick Wilson - 48170,71.29
122,Jamaal Pritchett - 155624,Jerry Jeudy - 61103,57.16
123,Jamaal Pritchett - 155624,Parker Washington - 129799,55.67
124,Jamaal Pritchett - 155624,DWayne Eskridge - 29573,51.54
125,CJ Daniels - 123874,Jermaine Burton - 124017,74.2
126,CJ Daniels - 123874,John Hightower - 84142,68.71
127,CJ Daniels - 123874,DWayne Eskridge - 29573,64.91
128,CJ Daniels - 123874,Quez Watkins - 61664,61.21
129,CJ Daniels - 123874,Khalil Shakir - 84140,60.88
130,Ricky White - 129639,Jayden Reed - 78171,69.77
131,Ricky White - 129639,Ainias Smith - 99207,54.8
132,Ricky White - 129639,Jalen Tolbert - 61637,52.47
133,Ricky White - 129639,Jahan Dotson - 84375,47.94
134,Ricky White - 129639,WanDale Robinson - 101735,46.42
135,Coleman Owen - 104969,John Hightower - 84142,77.51
136,Coleman Owen - 104969,Skyy Moore - 97116,74.71
137,Coleman Owen - 104969,DWayne Eskridge - 29573,71.36
138,Coleman Owen - 104969,Quez Watkins - 61664,70.69
139,Coleman Owen - 104969,Ricky Pearsall - 100660,65.93
140,Eugene Wilson - 175886,John Hightower - 84142,73.03
141,Eugene Wilson - 175886,Quez Watkins - 61664,69.7
142,Eugene Wilson - 175886,Skyy Moore - 97116,64.68
143,Eugene Wilson - 175886,Danny Gray - 121926,63.53
144,Eugene Wilson - 175886,Kadarius Toney - 61245,63.38
145,JaMori Maclin - 124211,KJ Osborn - 23503,60.15
146,JaMori Maclin - 124211,Devaughn Vele - 100637,57.97
147,JaMori Maclin - 124211,Jerrod Means - 98847,56.03
148,JaMori Maclin - 124211,Equanimeous St Brown - 47967,54.92
149,JaMori Maclin - 124211,Cedric Tillman - 84434,52.1
150,Kam Shanks - 173347,Dante Pettis - 48113,75.98
151,Kam Shanks - 173347,Anthony Schwartz - 84135,66.41
152,Kam Shanks - 173347,Richie James - 28991,65.5
153,Kam Shanks - 173347,Keke Coutee - 47698,62.42
154,Kam Shanks - 173347,DWayne Eskridge - 29573,57.29
155,Aziah Johnson - 175464,Kadarius Toney - 61245,95.76
156,Aziah Johnson - 175464,Corey Coleman - 10649,54.45
157,Aziah Johnson - 175464,Ladd McConkey - 124030,53.67
158,Aziah Johnson - 175464,Phillip Dorsett - 9462,53.65
159,Aziah Johnson - 175464,Rondale Moore - 62890,52.0
160,Andrew Armstrong - 160110,Luke McCaffrey - 101634,71.59
161,Andrew Armstrong - 160110,Tamorrion Terry - 61258,69.79
162,Andrew Armstrong - 160110,Romeo Doubs - 84329,63.03
163,Andrew Armstrong - 160110,Jalen Tolbert - 61637,62.55
164,Andrew Armstrong - 160110,Tyler Johnson - 48054,61.92
165,Cam Camper - 156414,Keon Coleman - 144949,90.4
166,Cam Camper - 156414,Cedric Tillman - 84434,86.68
167,Cam Camper - 156414,Jerrod Means - 98847,73.99
168,Cam Camper - 156414,Alec Pierce - 78038,72.85
169,Cam Camper - 156414,Tamorrion Terry - 61258,60.63
170,Dominic Lovett - 146872,Anthony Schwartz - 84135,70.8
171,Dominic Lovett - 146872,Dante Pettis - 48113,68.06
172,Dominic Lovett - 146872,KJ Hamler - 61590,67.17
173,Dominic Lovett - 146872,Tre Tucker - 101106,65.87
174,Dominic Lovett - 146872,Shi Smith - 61643,63.78
175,Jaylin Noel - 125155,DJ Chark - 47702,62.3
176,Jaylin Noel - 125155,Devontez Walker - 145773,57.2
177,Jaylin Noel - 125155,Kadarius Toney - 61245,55.85
178,Jaylin Noel - 125155,Jermaine Burton - 124017,53.71
179,Jaylin Noel - 125155,Darius Slayton - 25578,51.76
180,Junior Vandeross - 163156,Rondale Moore - 62890,85.83
181,Junior Vandeross - 163156,Tre Tucker - 101106,75.34
182,Junior Vandeross - 163156,Elijah Moore - 84302,73.97
183,Junior Vandeross - 163156,KJ Hamler - 61590,71.2
184,Junior Vandeross - 163156,Charlie Jones - 55038,70.61
185,Xavier Restrepo - 122220,Parker Washington - 129799,89.75
186,Xavier Restrepo - 122220,Tyler Johnson - 48054,83.7
187,Xavier Restrepo - 122220,Bryan Edwards - 28486,74.53
188,Xavier Restrepo - 122220,Xavier Hutchinson - 122518,71.08
189,Xavier Restrepo - 122220,Kalija Lipscomb - 29112,67.02
190,Tai Felton - 144886,Tyquan Thornton - 78092,76.55
191,Tai Felton - 144886,Ricky Pearsall - 100660,74.04
192,Tai Felton - 144886,Quez Watkins - 61664,71.09
193,Tai Felton - 144886,Tre Tucker - 101106,69.82
194,Tai Felton - 144886,DWayne Eskridge - 29573,61.04
195,Jacory Barney - 183547,Jermaine Burton - 124017,77.33
196,Jacory Barney - 183547,Skyy Moore - 97116,76.45
197,Jacory Barney - 183547,John Hightower - 84142,67.23
198,Jacory Barney - 183547,Ricky Pearsall - 100660,63.56
199,Jacory Barney - 183547,Quez Watkins - 61664,62.33
200,Dante Wright - 97188,AT Perry - 77975,80.0
201,Dante Wright - 97188,Freddie Swain - 26448,76.96
202,Dante Wright - 97188,Jalen Tolbert - 61637,63.84
203,Dante Wright - 97188,Olabisi Johnson - 47882,62.38
204,Dante Wright - 97188,Jermaine Burton - 124017,61.31
205,Luke Grimm - 122561,Tre Tucker - 101106,85.95
206,Luke Grimm - 122561,KJ Hamler - 61590,82.85
207,Luke Grimm - 122561,Rondale Moore - 62890,75.68
208,Luke Grimm - 122561,Marquez Stevenson - 41838,75.64
209,Luke Grimm - 122561,Quez Watkins - 61664,72.73
210,Rashod Owens - 122979,Cedric Tillman - 84434,81.46
211,Rashod Owens - 122979,Jerrod Means - 98847,79.41
212,Rashod Owens - 122979,Keon Coleman - 144949,70.54
213,Rashod Owens - 122979,Michael Wilson - 84423,68.63
214,Rashod Owens - 122979,KJ Osborn - 23503,62.57
215,Kelly Akharaiyi - 157878,Jerrod Means - 98847,81.92
216,Kelly Akharaiyi - 157878,Cedric Tillman - 84434,79.81
217,Kelly Akharaiyi - 157878,Keon Coleman - 144949,75.67
218,Kelly Akharaiyi - 157878,Josh Palmer - 62979,60.06
219,Kelly Akharaiyi - 157878,Michael Wilson - 84423,54.06
220,Konata Mumpfield - 145598,Ainias Smith - 99207,75.5
221,Konata Mumpfield - 145598,Kyle Philips - 84463,61.97
222,Konata Mumpfield - 145598,John Metchie - 97400,60.99
223,Konata Mumpfield - 145598,Jalen Tolbert - 61637,60.62
224,Konata Mumpfield - 145598,Jayden Reed - 78171,60.08
225,Ryan Williams - 191142,Luke McCaffrey - 101634,75.12
226,Ryan Williams - 191142,Jermaine Burton - 124017,62.19
227,Ryan Williams - 191142,Parker Washington - 129799,58.03
228,Ryan Williams - 191142,Skyy Moore - 97116,57.98
229,Ryan Williams - 191142,Rashee Rice - 97605,57.81
230,Victor Snow - 158249,Parker Washington - 129799,81.21
231,Victor Snow - 158249,Freddie Swain - 26448,73.02
232,Victor Snow - 158249,Jordan Whittington - 97623,69.38
233,Victor Snow - 158249,Dez Fitzpatrick - 42349,69.36
234,Victor Snow - 158249,Tyler Johnson - 48054,67.99
235,Nick Nash - 98679,Marquez Callaway - 42295,76.91
236,Nick Nash - 98679,Tyler Johnson - 48054,76.14
237,Nick Nash - 98679,Jalen Tolbert - 61637,71.36
238,Nick Nash - 98679,Kalija Lipscomb - 29112,70.08
239,Nick Nash - 98679,Grant Dubose - 111276,66.45
240,Ali Jennings - 145344,Jalen Tolbert - 61637,78.6
241,Ali Jennings - 145344,Luke McCaffrey - 101634,72.53
242,Ali Jennings - 145344,John Hightower - 84142,68.06
243,Ali Jennings - 145344,Dyami Brown - 77986,66.01
244,Ali Jennings - 145344,AT Perry - 77975,62.52
245,Will Sheppard - 124360,Cedric Tillman - 84434,76.16
246,Will Sheppard - 124360,Keon Coleman - 144949,66.77
247,Will Sheppard - 124360,Alec Pierce - 78038,62.89
248,Will Sheppard - 124360,Jerrod Means - 98847,62.13
249,Will Sheppard - 124360,Josh Palmer - 62979,57.62
250,LaJohntay Wester - 123616,Jacob Cowing - 100894,75.25
251,LaJohntay Wester - 123616,Derius Davis - 78196,54.5
252,LaJohntay Wester - 123616,Nathaniel Dell - 78874,47.89
253,LaJohntay Wester - 123616,Jaelon Darden - 61522,45.11
254,LaJohntay Wester - 123616,Tutu Atwell - 77965,39.51
255,Jahmal Edrine - 145196,Seth Williams - 84137,90.96
256,Jahmal Edrine - 145196,Josh Palmer - 62979,84.49
257,Jahmal Edrine - 145196,Jerrod Means - 98847,58.62
258,Jahmal Edrine - 145196,Erik Ezukanma - 78148,58.47
259,Jahmal Edrine - 145196,Marquez Callaway - 42295,57.31
260,Kyren Lacy - 122646,KJ Osborn - 23503,73.4
261,Kyren Lacy - 122646,Trey Palmer - 99248,69.91
262,Kyren Lacy - 122646,Devaughn Vele - 100637,66.03
263,Kyren Lacy - 122646,DJ Chark - 47702,57.22
264,Kyren Lacy - 122646,Devontez Walker - 145773,56.3
265,Omar Cooper - 156395,Tamorrion Terry - 61258,85.77
266,Omar Cooper - 156395,Marquez Callaway - 42295,77.21
267,Omar Cooper - 156395,Cedric Tillman - 84434,76.14
268,Omar Cooper - 156395,Keon Coleman - 144949,74.78
269,Omar Cooper - 156395,Quentin Johnston - 123085,66.4
270,Omari Hayes - 156520,Cedrick Wilson - 48170,68.42
271,Omari Hayes - 156520,DWayne Eskridge - 29573,58.23
272,Omari Hayes - 156520,Ricky Pearsall - 100660,56.6
273,Omari Hayes - 156520,Rondale Moore - 62890,56.41
274,Omari Hayes - 156520,Kadarius Toney - 61245,54.42
275,Giles Jackson - 101695,Richie James - 28991,61.67
276,Giles Jackson - 101695,Shi Smith - 61643,61.27
277,Giles Jackson - 101695,Cedrick Wilson - 48170,59.16
278,Giles Jackson - 101695,Marquez Stevenson - 41838,59.0
279,Giles Jackson - 101695,John Metchie - 97400,55.38
280,Jaylin Lane - 121811,Devontez Walker - 145773,64.4
281,Jaylin Lane - 121811,Ricky Pearsall - 100660,63.0
282,Jaylin Lane - 121811,Jermaine Burton - 124017,62.66
283,Jaylin Lane - 121811,Kadarius Toney - 61245,54.85
284,Jaylin Lane - 121811,DJ Chark - 47702,49.85
285,Kole Wilson - 168441,Tre Tucker - 101106,80.54
286,Kole Wilson - 168441,DWayne Eskridge - 29573,77.84
287,Kole Wilson - 168441,Ricky Pearsall - 100660,75.26
288,Kole Wilson - 168441,KJ Hamler - 61590,73.61
289,Kole Wilson - 168441,Marquez Stevenson - 41838,69.93
290,Jack Bech - 146771,Isaiah Hodgins - 52130,74.82
291,Jack Bech - 146771,Malachi Corley - 66272,66.84
292,Jack Bech - 146771,Dez Fitzpatrick - 42349,62.74
293,Jack Bech - 146771,Cedric Tillman - 84434,58.01
294,Jack Bech - 146771,Bryan Edwards - 28486,57.98
295,KeAndre LambertSmith - 129789,DWayne Eskridge - 29573,85.29
296,KeAndre LambertSmith - 129789,John Hightower - 84142,81.1
297,KeAndre LambertSmith - 129789,Quez Watkins - 61664,73.04
298,KeAndre LambertSmith - 129789,Trey Palmer - 99248,71.77
299,KeAndre LambertSmith - 129789,Bo Melton - 61610,68.74
300,Sean Brown - 170041,Freddie Swain - 26448,75.55
301,Sean Brown - 170041,Skyy Moore - 97116,71.35
302,Sean Brown - 170041,Jermaine Burton - 124017,69.12
303,Sean Brown - 170041,Olabisi Johnson - 47882,65.57
304,Sean Brown - 170041,AT Perry - 77975,64.61
305,Jared Brown - 147081,Shi Smith - 61643,80.28
306,Jared Brown - 147081,John Metchie - 97400,68.22
307,Jared Brown - 147081,Freddie Swain - 26448,66.64
308,Jared Brown - 147081,Jalen Tolbert - 61637,65.7
309,Jared Brown - 147081,Ainias Smith - 99207,64.09
310,Jacolby George - 143942,Jacob Cowing - 100894,78.74
311,Jacolby George - 143942,Jaelon Darden - 61522,74.41
312,Jacolby George - 143942,Jahan Dotson - 84375,68.33
313,Jacolby George - 143942,KJ Hamler - 61590,62.86
314,Jacolby George - 143942,Charlie Jones - 55038,60.8
315,Joseph Williams - 190753,Tamorrion Terry - 61258,65.4
316,Joseph Williams - 190753,Cedric Tillman - 84434,64.02
317,Joseph Williams - 190753,Quentin Johnston - 123085,62.92
318,Joseph Williams - 190753,Keon Coleman - 144949,62.16
319,Joseph Williams - 190753,Marquez Callaway - 42295,58.85
320,Xzavier Henderson - 124380,DJ Chark - 47702,82.24
321,Xzavier Henderson - 124380,Devontez Walker - 145773,74.57
322,Xzavier Henderson - 124380,Jermaine Burton - 124017,67.31
323,Xzavier Henderson - 124380,KJ Osborn - 23503,52.03
324,Xzavier Henderson - 124380,AT Perry - 77975,51.16
325,Jordyn Tyson - 157690,Parker Washington - 129799,76.78
326,Jordyn Tyson - 157690,Freddie Swain - 26448,72.74
327,Jordyn Tyson - 157690,Skyy Moore - 97116,66.02
328,Jordyn Tyson - 157690,Luke McCaffrey - 101634,65.5
329,Jordyn Tyson - 157690,Jalen Tolbert - 61637,64.16
330,Makai Lemon - 174150,Tamorrion Terry - 61258,68.63
331,Makai Lemon - 174150,Luke McCaffrey - 101634,62.75
332,Makai Lemon - 174150,Terrace Marshall - 84271,60.84
333,Makai Lemon - 174150,Jermaine Burton - 124017,60.68
334,Makai Lemon - 174150,Isaiah Hodgins - 52130,59.56
335,Jordan Moore - 143865,Marquez Callaway - 42295,81.95
336,Jordan Moore - 143865,Grant Dubose - 111276,81.95
337,Jordan Moore - 143865,Tamorrion Terry - 61258,79.97
338,Jordan Moore - 143865,Kalija Lipscomb - 29112,75.76
339,Jordan Moore - 143865,Tyler Johnson - 48054,73.48
340,Brennan Presley - 122982,Marquez Stevenson - 41838,74.72
341,Brennan Presley - 122982,Shi Smith - 61643,72.28
342,Brennan Presley - 122982,Anthony Schwartz - 84135,71.47
343,Brennan Presley - 122982,Tre Tucker - 101106,71.17
344,Brennan Presley - 122982,DWayne Eskridge - 29573,69.89
345,Kenny Odom - 164032,Jermaine Burton - 124017,82.64
346,Kenny Odom - 164032,Skyy Moore - 97116,75.85
347,Kenny Odom - 164032,John Hightower - 84142,75.39
348,Kenny Odom - 164032,Luke McCaffrey - 101634,69.63
349,Kenny Odom - 164032,Quez Watkins - 61664,66.2
350,Jacob De Jesus - 174068,Rondale Moore - 62890,70.11
351,Jacob De Jesus - 174068,Demario Douglas - 104155,68.31
352,Jacob De Jesus - 174068,KJ Hamler - 61590,64.44
353,Jacob De Jesus - 174068,Marquez Stevenson - 41838,62.8
354,Jacob De Jesus - 174068,Jaelon Darden - 61522,58.93
355,Dane Key - 157100,Tamorrion Terry - 61258,74.28
356,Dane Key - 157100,Marquez Callaway - 42295,71.45
357,Dane Key - 157100,Seth Williams - 84137,71.32
358,Dane Key - 157100,Tyler Johnson - 48054,70.53
359,Dane Key - 157100,Erik Ezukanma - 78148,68.82
360,Evan Stewart - 158674,Jerrod Means - 98847,74.95
361,Evan Stewart - 158674,Collin Johnson - 47808,72.3
362,Evan Stewart - 158674,Racey McMath - 61401,70.6
363,Evan Stewart - 158674,Josh Palmer - 62979,70.25
364,Evan Stewart - 158674,Seth Williams - 84137,69.68
365,Cam Vaughn - 170441,Olabisi Johnson - 47882,83.36
366,Cam Vaughn - 170441,KJ Osborn - 23503,76.89
367,Cam Vaughn - 170441,Tamorrion Terry - 61258,73.46
368,Cam Vaughn - 170441,Cedric Tillman - 84434,70.21
369,Cam Vaughn - 170441,Jerrod Means - 98847,69.99
370,KD Hutchinson - 163045,John Metchie - 97400,83.82
371,KD Hutchinson - 163045,Shi Smith - 61643,81.88
372,KD Hutchinson - 163045,Marquez Stevenson - 41838,73.07
373,KD Hutchinson - 163045,Malik Washington - 97108,72.23
374,KD Hutchinson - 163045,Kyle Philips - 84463,65.1
375,Anthony Smith - 122885,Devaughn Vele - 100637,90.51
376,Anthony Smith - 122885,KJ Osborn - 23503,76.44
377,Anthony Smith - 122885,Olabisi Johnson - 47882,61.27
378,Anthony Smith - 122885,Josh Palmer - 62979,61.18
379,Anthony Smith - 122885,Byron Pringle - 42345,55.97
380,Chris Hilton - 146762,Josh Palmer - 62979,65.02
381,Chris Hilton - 146762,Devaughn Vele - 100637,56.13
382,Chris Hilton - 146762,Seth Williams - 84137,47.35
383,Chris Hilton - 146762,TJ Vasher - 42135,38.0
384,Chris Hilton - 146762,Racey McMath - 61401,32.94
385,Harrison Wallace - 145090,Seth Williams - 84137,91.93
386,Harrison Wallace - 145090,Josh Palmer - 62979,79.78
387,Harrison Wallace - 145090,Racey McMath - 61401,70.09
388,Harrison Wallace - 145090,Erik Ezukanma - 78148,68.78
389,Harrison Wallace - 145090,Jerrod Means - 98847,67.8
390,Roderick Daniels - 144356,Anthony Schwartz - 84135,95.23
391,Roderick Daniels - 144356,Roman Wilson - 129604,66.65
392,Roderick Daniels - 144356,Dante Pettis - 48113,66.07
393,Roderick Daniels - 144356,Marquez Stevenson - 41838,64.01
394,Roderick Daniels - 144356,Andy Isabella - 47448,62.15
395,Jacoby Jones - 157518,Tamorrion Terry - 61258,75.81
396,Jacoby Jones - 157518,Marquez Callaway - 42295,73.81
397,Jacoby Jones - 157518,Quintez Cephus - 29614,73.37
398,Jacoby Jones - 157518,Isaiah Hodgins - 52130,56.5
399,Jacoby Jones - 157518,Erik Ezukanma - 78148,56.45
400,Justin Bowick - 159603,Tamorrion Terry - 61258,87.47
401,Justin Bowick - 159603,Grant Dubose - 111276,84.75
402,Justin Bowick - 159603,Marquez Callaway - 42295,81.84
403,Justin Bowick - 159603,Luke McCaffrey - 101634,73.76
404,Justin Bowick - 159603,KJ Osborn - 23503,69.38
405,TJ Moore - 189369,Seth Williams - 84137,86.88
406,TJ Moore - 189369,Josh Palmer - 62979,70.46
407,TJ Moore - 189369,Erik Ezukanma - 78148,69.36
408,TJ Moore - 189369,Racey McMath - 61401,65.45
409,TJ Moore - 189369,Jerrod Means - 98847,56.77
410,Silas Bolden - 71674,Freddie Swain - 26448,76.99
411,Silas Bolden - 71674,Skyy Moore - 97116,75.17
412,Silas Bolden - 71674,Malik Washington - 97108,70.79
413,Silas Bolden - 71674,Ricky Pearsall - 100660,69.08
414,Silas Bolden - 71674,Devin Duvernay - 40006,68.68
415,Easton Messer - 163051,Marquez Stevenson - 41838,89.93
416,Easton Messer - 163051,KJ Hamler - 61590,79.38
417,Easton Messer - 163051,Jahan Dotson - 84375,75.75
418,Easton Messer - 163051,Shi Smith - 61643,72.87
419,Easton Messer - 163051,Jaelon Darden - 61522,68.49
420,Elijhah Badger - 131603,Luke McCaffrey - 101634,75.45
421,Elijhah Badger - 131603,Skyy Moore - 97116,74.27
422,Elijhah Badger - 131603,Tamorrion Terry - 61258,66.24
423,Elijhah Badger - 131603,Terrace Marshall - 84271,65.39
424,Elijhah Badger - 131603,Jermaine Burton - 124017,60.54
425,Lance Legendre - 97779,AT Perry - 77975,69.68
426,Lance Legendre - 97779,Jalen Tolbert - 61637,68.78
427,Lance Legendre - 97779,Freddie Swain - 26448,67.91
428,Lance Legendre - 97779,Shi Smith - 61643,63.6
429,Lance Legendre - 97779,Binjimen Victor - 42198,58.62
430,Mario Williams - 144620,Dez Fitzpatrick - 42349,87.93
431,Mario Williams - 144620,Bryan Edwards - 28486,83.27
432,Mario Williams - 144620,Parker Washington - 129799,81.58
433,Mario Williams - 144620,Tyler Johnson - 48054,74.88
434,Mario Williams - 144620,Jordan Whittington - 97623,72.51
435,Emmett Mosley V - 183278,Grant Dubose - 111276,87.58
436,Emmett Mosley V - 183278,Tamorrion Terry - 61258,77.4
437,Emmett Mosley V - 183278,Marquez Callaway - 42295,76.54
438,Emmett Mosley V - 183278,Javon Baker - 123904,73.24
439,Emmett Mosley V - 183278,Tyler Johnson - 48054,72.69
440,David Amador - 174085,Kadarius Toney - 61245,71.45
441,David Amador - 174085,Andy Isabella - 47448,59.5
442,David Amador - 174085,Devin Duvernay - 40006,59.38
443,David Amador - 174085,Roman Wilson - 129604,56.25
444,David Amador - 174085,Devin Smith - 9470,54.44
445,Ashtyn Hawkins - 147222,John Hightower - 84142,86.1
446,Ashtyn Hawkins - 147222,Skyy Moore - 97116,83.99
447,Ashtyn Hawkins - 147222,Quez Watkins - 61664,78.36
448,Ashtyn Hawkins - 147222,Ricky Pearsall - 100660,73.85
